nearest_distance,type
815.3345828022112,gym
707.8312845398206,gym
397.22910519741765,gym
248.63411249796124,gym
336.6662894238854,gym
107.9126255710401,gym
670.9137815349424,gym
643.4636481575934,gym
405.5919093518131,gym
321.33641364069643,gym
230.0614011193676,gym
217.41480529040314,gym
243.86648727368845,gym
124.37112334074915,gym
947.2261566215567,gym
548.1372575022508,gym
263.0075920365655,gym
94.8273573214165,gym
633.9235857549791,gym
145.61644931709975,gym
125.51695202690735,gym
380.00629460842185,gym
125.51695202690735,gym
322.79223949367747,gym
160.49395303417484,gym
94.8273573214165,gym
411.6182853891202,gym
251.95555335760463,gym
234.48296624843448,gym
259.072107612327,gym
185.91190152493775,gym
363.40227211995955,gym
264.17076278462883,gym
1072.0138589048167,gym
303.0506369487578,gym
318.67125111398406,gym
487.8165176168369,gym
145.71003219795017,gym
137.98036777544158,gym
703.8510837706563,gym
481.4150771143016,gym
340.206386607838,gym
299.1580910684571,gym
326.7581108577681,gym
443.97479818801554,gym
409.05765786262214,gym
172.14573819068178,gym
125.22770078810325,gym
174.73147596859025,gym
479.34589667395613,gym
346.5519151044095,gym
